Project ID,backers_count,deadline,goal($),id,launched_at,name,pledged($),slug,staff_pick,state,Duration,City,State,Success Rate,Avg. Pledge($)
https://www.kickstarter.com/projects/30130161/aquainted,0,1462652285,50000,30130161,1460060285,Aquainted,0,aquainted,0,failed,30,Detroit, MI,0.00%,0.00
https://www.kickstarter.com/projects/211006964/sandwich-cousins,15,1461433903,18000,211006964,1460137903,Sandwich Cousins,691,sandwich-cousins,0,failed,15,Tracy, CA,3.84%,46.07
https://www.kickstarter.com/projects/2140333077/jamaican-jerk-food-mobile-catering-and-marinated-m,1,1464617880,50000,2140333077,1460225640,Jamaican Jerk Food - Mobile Catering and Marinated Meats,40,jamaican-jerk-food-mobile-catering-and-marinated-m,0,failed,50,Austin, TX,0.08%,40.00
https://www.kickstarter.com/projects/1731917020/whams-cafe-all-day-breakfast,6,1462841998,10000,1731917020,1460249998,Wham's Cafe - All-Day Breakfast,10,whams-cafe-all-day-breakfast,0,failed,30,Lowell, MA,0.10%,1.67
https://www.kickstarter.com/projects/579020304/frozen-yogurt-copy-center-in-lic-queens,2,1462030951,45000,579020304,1460389351,Frozen Yogurt / Copy Center in L.I.C. (Queens),21,frozen-yogurt-copy-center-in-lic-queens,0,failed,19,Queens, NY,0.05%,10.50
https://www.kickstarter.com/projects/1383759658/the-river-resturant,4,1463063001,80000,1383759658,1460471001,The River Resturant,4,the-river-resturant,0,failed,30,Orlando, FL,0.01%,1.00
https://www.kickstarter.com/projects/1046959343/lets-bring-chubby-charlies-pizza-back,2,1463063889,40000,1046959343,1460471889,Let's bring Chubby Charlies Pizza back!,2,lets-bring-chubby-charlies-pizza-back,0,failed,30,Commerce Charter Township, MI,0.01%,1.00
https://www.kickstarter.com/projects/171445544/reopening-3rd-avenue-grill,3,1463341382,2500,171445544,1460749382,Reopening 3rd Avenue Grill,3,reopening-3rd-avenue-grill,0,failed,30,Tuscaloosa, AL,0.12%,1.00
https://www.kickstarter.com/projects/1703799277/etc-eatery,18,1464669577,30000,1703799277,1460781577,etc... eatery // a collaborative PNW culinary perspective,2548,etc-eatery,1,failed,45,Portland, OR,8.49%,141.56
https://www.kickstarter.com/projects/1494362446/stevies-gourmet-grilled-cheese-restaurant,1,1462061404,30000,1494362446,1459469404,Stevie's Gourmet Grilled Cheese Restaurant,25,stevies-gourmet-grilled-cheese-restaurant,0,failed,30,Valparaiso, IN,0.08%,25.00
https://www.kickstarter.com/projects/1520971526/cajuns-corner-cafe-authentic-cajun-food-for-centra,5,1463652568,80000,1520971526,1459764568,Cajuns Corner Cafe. Authentic Cajun food for central Ohio.,77,cajuns-corner-cafe-authentic-cajun-food-for-centra,0,failed,45,Columbus, OH,0.10%,15.40
https://www.kickstarter.com/projects/1353011293/coffee-shop-building-purchase,13,1461078376,35000,1353011293,1459782376,Coffee Shop Building Purchase,1461,coffee-shop-building-purchase,0,failed,15,Smithfield, RI,4.17%,112.38
https://www.kickstarter.com/projects/1599875927/galaxy-club-cafe,2,1462380597,30000,1599875927,1459788597,Galaxy Club Cafe,26,galaxy-club-cafe,0,failed,30,Los Angeles, CA,0.09%,13.00
https://www.kickstarter.com/projects/1587945418/xl-cookie-company-bakery-and-online-sales,16,1462393859,10000,1587945418,1459801859,XL Cookie Company - Bakery and Online Sales,736,xl-cookie-company-bakery-and-online-sales,0,failed,30,Auburn, NY,7.36%,46.00
https://www.kickstarter.com/projects/216684959/taste-bud-knock-out-artist,1,1462394016,50000,216684959,1459802016,Taste Bud Knock-Out Artist...,1,taste-bud-knock-out-artist,0,failed,30,Lansdale, PA,0.00%,1.00
https://www.kickstarter.com/projects/855866288/gypsy-food-restaurant,2,1462433456,50000,855866288,1459841456,RubyJoe's Gypsy Food Restaurant,2,gypsy-food-restaurant,0,failed,30,Orlando, FL,0.00%,1.00
https://www.kickstarter.com/projects/1823791754/ts-nuthin-but-cupcakes-and-bakery,0,1464706800,5000,1823791754,1459900291,T's nuthin but cupcakes and bakery,0,ts-nuthin-but-cupcakes-and-bakery,0,failed,55,Merrillville, IN,0.00%,0.00
https://www.kickstarter.com/projects/772987196/escondidos-mexican-restaurant,2,1461513388,60000,772987196,1458921388,Escondidos Mexican Restaurant,26,escondidos-mexican-restaurant,0,failed,30,Ennis, MT,0.04%,13.00
https://www.kickstarter.com/projects/1976208483/help-us-start-our-first-fast-casual-eatery,3,1462824237,50000,1976208483,1458936237,Help Us Start Our First Fast-Casual Eatery,18,help-us-start-our-first-fast-casual-eatery,0,failed,45,Corona, CA,0.04%,6.00
https://www.kickstarter.com/projects/1176431419/starboard-wants-to-feed-san-francisco-late-night-t,9,1461101943,20000,1176431419,1458941943,Starboard wants to feed San Francisco - Late Night too!,528,starboard-wants-to-feed-san-francisco-late-night-t,0,failed,25,San Francisco, CA,2.64%,58.67
https://www.kickstarter.com/projects/1026637861/food-service-to-you,0,1462071660,40000,1026637861,1458953499,Food service to you,0,food-service-to-you,0,failed,36,Weldon, NC,0.00%,0.00
https://www.kickstarter.com/projects/882592398/from-scratch-rustic-dinning,0,1464232872,5000,882592398,1459048872,From Scratch Rustic Dinning,0,from-scratch-rustic-dinning,0,failed,60,Hallandale, FL,0.00%,0.00
https://www.kickstarter.com/projects/521539221/young-guns-pizza,1,1461771161,40000,521539221,1459179161,Young Guns Pizza,1,young-guns-pizza,0,failed,30,Burnet, TX,0.00%,1.00
https://www.kickstarter.com/projects/1142550688/the-north-fork-shack,62,1462210029,35000,1142550688,1459186029,The North Fork Shack,9556,the-north-fork-shack,0,failed,35,Southold, NY,27.30%,154.13
https://www.kickstarter.com/projects/347884541/puny-johns-bbq,1,1461355136,20000,347884541,1459195136,Puny John's BBQ,50,puny-johns-bbq,0,failed,25,Tombstone, AZ,0.25%,50.00
https://www.kickstarter.com/projects/343694988/bos-bagels,147,1461790193,50000,343694988,1459198193,BO's Bagels,20759,bos-bagels,0,failed,30,Harlem, NY,41.52%,141.22
https://www.kickstarter.com/projects/1366684856/milky-whey-worlds-first-healthy-house-of-pancakes,1,1462803351,45000,1366684856,1459347351,Milky Whey - world's first healthy House of Pancakes,1,milky-whey-worlds-first-healthy-house-of-pancakes,0,failed,40,San Francisco, CA,0.00%,1.00
https://www.kickstarter.com/projects/1189992456/matcha-bar-fresh-and-healthy-food-drive-thru-cctx,12,1461177769,5000,1189992456,1458585769,"MATCHA BAR + FRESH & HEALTHY FOOD DRIVE THRU CC,TX",605,matcha-bar-fresh-and-healthy-food-drive-thru-cctx,0,failed,30,Corpus Christi, TX,12.10%,50.42
https://www.kickstarter.com/projects/742541311/titos-deli,7,1463796235,60000,742541311,1458612235,Tito's Deli,92,titos-deli,0,failed,60,Central San Diego, CA,0.15%,13.14
https://www.kickstarter.com/projects/815317209/tandr-delicatessen,8,1463848179,30000,815317209,1458664179,T&R Delicatessen,472.38,tandr-delicatessen,0,failed,60,Joplin, MO,1.57%,59.05
https://www.kickstarter.com/projects/506818359/chucks-dinner,1,1460019160,100000,506818359,1458723160,Chuck's Dinner,1,chucks-dinner,0,failed,15,New York, NY,0.00%,1.00
https://www.kickstarter.com/projects/1038608482/nadines-cafe,50,1462642762,40000,1038608482,1458754762,Nadine's Kitchen,3875,nadines-cafe,0,failed,45,Seattle, WA,9.69%,77.50
https://www.kickstarter.com/projects/831872392/wingsetc,0,1461350679,3000,831872392,1458758679,"Wings,etc",0,wingsetc,0,failed,30,Gordo, AL,0.00%,0.00
https://www.kickstarter.com/projects/1383795453/barners-place,2,1461434467,20000,1383795453,1458842467,Barners' Place,101,barners-place,0,failed,30,South Altoona, PA,0.51%,50.50
https://www.kickstarter.com/projects/702208797/save-shankara,20,1457927940,11000,702208797,1457605800,SAVE SHANKARA,976,save-shankara,0,failed,3,Bethlehem, PA,8.87%,48.80
https://www.kickstarter.com/projects/36618190/the-noodle-bar,2,1460501305,25000,36618190,1457909305,The Noodle Bar,125,the-noodle-bar,0,failed,30,Poughkeepsie, NY,0.50%,62.50
https://www.kickstarter.com/projects/295615625/lao-food-nyc-new-yorks-first-authentic-laotian-res,7,1463189858,100000,295615625,1458005858,Lao Food NYC: New York's First Authentic Laotian Restaurant,686,lao-food-nyc-new-yorks-first-authentic-laotian-res,0,failed,60,Manhattan, NY,0.69%,98.00
https://www.kickstarter.com/projects/1544867764/growing-the-bay-cafe-and-market,9,1460682656,8820,1544867764,1458090656,Growing The BAY CAFE' AND MARKET,577,growing-the-bay-cafe-and-market,0,failed,30,Eagle Bay, NY,6.54%,64.11
https://www.kickstarter.com/projects/973252180/guilty-gator-bbq-sauce-and-seasoning-blends,7,1460871747,12500,973252180,1458279747,Guilty Gator BBQ sauce and seasoning blends,741,guilty-gator-bbq-sauce-and-seasoning-blends,0,failed,30,Madisonville, LA,5.93%,105.86
https://www.kickstarter.com/projects/550830384/soho-bakery-expantion,2,1461103560,9000,550830384,1458338967,SoHo Bakery Expantion!,26,soho-bakery-expantion,0,failed,31,Joplin, MO,0.29%,13.00
https://www.kickstarter.com/projects/810004042/the-gathered-table-connecting-community-through-fo,52,1459915653,42000,810004042,1457327253,The Gathered Table: Connecting Community Through Food,10896,the-gathered-table-connecting-community-through-fo,1,failed,29,Falmouth, MA,25.94%,209.54
https://www.kickstarter.com/projects/46898878/babymamas-cafe,1,1462227540,5000,46898878,1457380743,Babymamas cafe,25,babymamas-cafe,0,failed,56,Austin, TX,0.50%,25.00
https://www.kickstarter.com/projects/1167227704/larry-os-take-and-bake-pizza,7,1459198665,5000,1167227704,1457387865,Larry O's Take & Bake Pizza,300,larry-os-take-and-bake-pizza,0,failed,20,St. Michael, MN,6.00%,42.86
https://www.kickstarter.com/projects/317670026/gorge-kitchen-hood-river,52,1458594413,5000,317670026,1457388413,"Gorge Kitchen, Hood River",2895,gorge-kitchen-hood-river,0,failed,13,Hood River, OR,57.90%,55.67
https://www.kickstarter.com/projects/773595970/kaz-restaurant-and-bar,1,1459977723,15000,773595970,1457389323,KAZ Restaurant and Bar,1,kaz-restaurant-and-bar,0,failed,29,New York, NY,0.01%,1.00
https://www.kickstarter.com/projects/62367441/pierres-pommes-frites-share-the-love-of-belgian-fr,5,1460495298,25000,62367441,1457474898,Pierre's Pommes Frites | Share the LOVE of Belgian Fries,102,pierres-pommes-frites-share-the-love-of-belgian-fr,0,failed,34,Las Vegas, NV,0.41%,20.40
https://www.kickstarter.com/projects/1030593499/firelight-diner-and-bakery,0,1462731949,5000,1030593499,1457551549,Firelight Diner & Bakery,0,firelight-diner-and-bakery,0,failed,59,Portland, OR,0.00%,0.00
https://www.kickstarter.com/projects/834219057/alphis-bistro-a-quaint-and-unique-dining-experienc,1,1459275968,100000,834219057,1457551568,AlPhi's Bistro a quaint and unique dining experience,1,alphis-bistro-a-quaint-and-unique-dining-experienc,0,failed,19,Wilmington, NC,0.00%,1.00
https://www.kickstarter.com/projects/767445105/the-united-bakery,7,1459376230,10000,767445105,1456787830,The United Bakery - WE ARE UNITED AGAINST HUNGER!,6150,the-united-bakery,0,failed,29,Sacramento, CA,61.50%,878.57
https://www.kickstarter.com/projects/816642209/adilahs-catering-cafe,0,1460761960,10000,816642209,1456877560,Adilahs Catering Cafe,0,adilahs-catering-cafe,0,failed,44,Atlanta, GA,0.00%,0.00
https://www.kickstarter.com/projects/1102042609/bring-me-mishis-strudel,7,1458969000,52000,1102042609,1456931788,Bring Me Mishi's Strudel!,301,bring-me-mishis-strudel,0,failed,23,San Pedro, CA,0.58%,43.00
https://www.kickstarter.com/projects/866445238/help-to-grow-up-and-created-a-healthy-food-and-a-b,0,1459633516,35000,866445238,1457045116,only one dollar can make a big difference to grow..! Thank's,0,help-to-grow-up-and-created-a-healthy-food-and-a-b,0,failed,29,Manhattan, NY,0.00%,0.00
https://www.kickstarter.com/projects/1718518616/on-french,0,1459703307,25000,1718518616,1457114907,On French,0,on-french,0,failed,29,Orlando, FL,0.00%,0.00
https://www.kickstarter.com/projects/380622772/give-your-heart-to-lucys-first-start,29,1459737304,15000,380622772,1457148904,Give your heart to Lucy's first Start,1151,give-your-heart-to-lucys-first-start,0,failed,29,Lexington, KY,7.67%,39.69
https://www.kickstarter.com/projects/1730199477/creating-healthy-kids-through-smart-snacks,0,1459794095,10000,1730199477,1457205695,Creating Healthy Kids through Smart Snacks,0,creating-healthy-kids-through-smart-snacks,0,failed,29,Indianapolis, IN,0.00%,0.00
https://www.kickstarter.com/projects/1238173337/the-veggie-bakery-the-healthy-alternative,1,1458752291,50000,1238173337,1456163891,The Veggie Bakery - The Healthy Alternative,1,the-veggie-bakery-the-healthy-alternative,0,failed,29,Apex, NC,0.00%,1.00
https://www.kickstarter.com/projects/645692773/worlds-collide-sports-and-comics-bar,0,1461348635,100000,645692773,1456168235,Worlds Collide Sports & Comics Bar,0,worlds-collide-sports-and-comics-bar,0,failed,59,Los Angeles, CA,0.00%,0.00
https://www.kickstarter.com/projects/741837551/lafamilia-bakery-and-catering,1,1459542360,6800,741837551,1456183987,LaFamilia Bakery and Catering,1,lafamilia-bakery-and-catering,0,failed,38,Mobile, AL,0.01%,1.00
https://www.kickstarter.com/projects/876408398/elements-0,2,1458833739,20000,876408398,1456245339,Elements,51,elements-0,0,failed,29,Slidell, LA,0.26%,25.50
https://www.kickstarter.com/projects/290038074/help-tasty-fusion-bakery-open-a-cake-cupcake-and-c,19,1458543540,6100,290038074,1456445147,"Help Tasty Fusion Bakery open a Cake, Cupcake & Craft Shop.",1175,help-tasty-fusion-bakery-open-a-cake-cupcake-and-c,0,failed,24,Loomis, CA,19.26%,61.84
https://www.kickstarter.com/projects/2021361580/pasta-by-phil,3,1459147799,10000,2021361580,1456559399,Pasta by Phil,22,pasta-by-phil,0,failed,29,Delray Beach, FL,0.22%,7.33
https://www.kickstarter.com/projects/425724835/soups-d-jour,2,1459275160,60000,425724835,1456686760,Soups d' Jour,2,soups-d-jour,0,failed,29,Charlottesville, VA,0.00%,1.00
https://www.kickstarter.com/projects/927927548/dish-creative-cuisine-is-moving-to-palm-springs,51,1408950000,49500,927927548,1405122398,dish Creative Cuisine is moving to Palm Springs!,11200,dish-creative-cuisine-is-moving-to-palm-springs,0,failed,44,Palm Springs, CA,22.63%,219.61
https://www.kickstarter.com/projects/453459530/sweet-nothings-bakery,1,1409598000,15000,453459530,1405123869,Sweet Nothings Bakery,50,sweet-nothings-bakery,0,failed,51,Auburn, WA,0.33%,50.00
https://www.kickstarter.com/projects/625859769/kryptonite-bbq,0,1407717937,7500,625859769,1405125937,Kryptonite BBQ,0,kryptonite-bbq,0,failed,30,Youngstown, OH,0.00%,0.00
https://www.kickstarter.com/projects/634906945/3-bagels-and-a-mohel,2,1407721422,5000,634906945,1405129422,3 Bagels and a mohel,50,3-bagels-and-a-mohel,0,failed,30,North Bethesda, MD,1.00%,25.00
https://www.kickstarter.com/projects/1723673289/house-burgers,0,1407944527,100000,1723673289,1405352527,House Burgers,0,house-burgers,0,failed,30,Birmingham, AL,0.00%,0.00
https://www.kickstarter.com/projects/535353589/my-heart-and-soul-went-into-this-dream,42,1409064334,20000,535353589,1405435534,My Heart & Soul went into this dream...,2845,my-heart-and-soul-went-into-this-dream,0,failed,42,Buffalo Grove, IL,14.23%,67.74
https://www.kickstarter.com/projects/201135800/silver-linning-gourmet-fudge,0,1408056634,20000,201135800,1405464634,Silver Linning Gourmet Fudge,0,silver-linning-gourmet-fudge,0,failed,30,Prescott, AZ,0.00%,0.00
https://www.kickstarter.com/projects/1837775452/the-izakaya-bar,0,1408058994,100000,1837775452,1405466994,The Izakaya Bar,0,the-izakaya-bar,0,failed,30,Irvine, CA,0.00%,0.00
https://www.kickstarter.com/projects/320204095/dangerously-addictive-donuts,1,1407635578,50000,320204095,1405043578,Dangerously Addictive Donuts,1,dangerously-addictive-donuts,0,failed,30,San Diego, CA,0.00%,1.00
https://www.kickstarter.com/projects/795616595/deadstock-the-first-sneaker-themed-coffee-shop-and,115,1408943647,50000,795616595,1405055647,Deadstock - The First Sneaker-Themed Coffee Shop and Gallery,15387,deadstock-the-first-sneaker-themed-coffee-shop-and,1,failed,45,Portland, OR,30.77%,133.80
https://www.kickstarter.com/projects/957230387/olde-town-taqueria,4,1406583420,6200,957230387,1405090864,Olde Town Taqueria,12,olde-town-taqueria,0,failed,17,Augusta, GA,0.19%,3.00
https://www.kickstarter.com/projects/1095710718/help-me-support-my-moms-dream,0,1407687083,20000,1095710718,1405095083,Help me support my moms dream.,0,help-me-support-my-moms-dream,0,failed,30,San Jose, CA,0.00%,0.00
https://www.kickstarter.com/projects/1447753070/opening-a-cakery-in-small-town-america,6,1410304532,10000,1447753070,1405120532,Opening A Cakery In Small Town America,117,opening-a-cakery-in-small-town-america,0,failed,60,Clyde, TX,1.17%,19.50
https://www.kickstarter.com/projects/397339782/bagels-and-bean,3,1407488784,15000,397339782,1404897505,Bagels and Bean,126,bagels-and-bean,0,failed,29,Scottsdale, AZ,0.84%,42.00
https://www.kickstarter.com/projects/1390764321/kajun-keto-low-carb-louisiana-cookin,1,1406295000,5000,1390764321,1404906563,Kajun Keto: Low Carb Louisiana Cookin',10,kajun-keto-low-carb-louisiana-cookin,0,failed,16,Baton Rouge, LA,0.20%,10.00
https://www.kickstarter.com/projects/74268125/healthy-eats-restaurant,0,1407509775,70000,74268125,1404917775,Healthy Eats Restaurant,0,healthy-eats-restaurant,0,failed,30,Lakeland, FL,0.00%,0.00
https://www.kickstarter.com/projects/481521123/pretty-cupcakery-expands-to-2nd-location-at-tanger,18,1406433540,5000,481521123,1404921878,Let's get Pretty Girl Cupcakery to it's 2nd location,1550,pretty-cupcakery-expands-to-2nd-location-at-tanger,0,failed,17,Washington, DC,31.00%,86.11
https://www.kickstarter.com/projects/402078319/custom-cakes-and-cupcakes-for-all-of-your-special,0,1408385281,5000,402078319,1404929281,Custom cakes and cupcakes for all of your special occasions.,0,custom-cakes-and-cupcakes-for-all-of-your-special,0,failed,40,Bakersfield, CA,0.00%,0.00
https://www.kickstarter.com/projects/1801967889/trinitys-treats-custom-desserts,16,1407528288,15000,1801967889,1404936288,Trinity's Treats Custom Desserts,3663,trinitys-treats-custom-desserts,1,failed,30,Albuquerque, NM,24.42%,228.94
https://www.kickstarter.com/projects/1589609957/mission-to-find-the-greatest-buffalo-wings-in-amer,0,1407603438,1000,1589609957,1405011438,Mission to Find the Greatest Buffalo Wings in America,0,mission-to-find-the-greatest-buffalo-wings-in-amer,0,failed,30,Rumson, NJ,0.00%,0.00
https://www.kickstarter.com/projects/342332778/the-meat-up,8,1407632971,25000,342332778,1405040971,The Meat Up,117,the-meat-up,0,failed,30,Frisco, TX,0.47%,14.63
https://www.kickstarter.com/projects/2053953859/gruburbs-food-and-beverage-delivery-app,1,1407412892,75000,2053953859,1404820892,Gruburbs Food & Beverage Delivery App,25,gruburbs-food-and-beverage-delivery-app,0,failed,30,Marblehead, MA,0.03%,25.00
https://www.kickstarter.com/projects/1700910099/a-foodies-guide-to-the-restaurants-of-honolulu-haw,0,1409457600,10000,1700910099,1404833167,A Foodies Guide to the Restaurants of Honolulu Hawaii,0,a-foodies-guide-to-the-restaurants-of-honolulu-haw,0,failed,53,Indianapolis, IN,0.00%,0.00
https://www.kickstarter.com/projects/494494842/benicia-nano-brewery,7,1408680900,5000,494494842,1404847592,Benicia Nano Brewery,150,benicia-nano-brewery,0,failed,44,Benicia, CA,3.00%,21.43
https://www.kickstarter.com/projects/110407149/my-first-apple-pie,2,1407444012,1000,110407149,1404852012,My First Apple Pie,2,my-first-apple-pie,0,failed,30,San Jose, CA,0.20%,1.00
https://www.kickstarter.com/projects/1070987900/southern-cosmopolitan-baking-co-its-grow-time,7,1407027600,4000,1070987900,1404859016,Southern Cosmopolitan Baking Co.: It's GROW time!,622,southern-cosmopolitan-baking-co-its-grow-time,0,failed,25,Fairburn, GA,15.55%,88.86
https://www.kickstarter.com/projects/1117084863/101-places-to-see-and-taste-across-the-united-stat,1,1406762160,15000,1117084863,1404869733,101 Places to See and Taste across The United States,5,101-places-to-see-and-taste-across-the-united-stat,0,failed,21,South Florida, FL,0.03%,5.00
https://www.kickstarter.com/projects/1898050451/let-frank-n-steins-live,1,1405031669,3000,1898050451,1403735669,Let Frank N Steins Live!!,25,let-frank-n-steins-live,0,failed,15,Holt, MO,0.83%,25.00
https://www.kickstarter.com/projects/652513733/guild-hall-brewing-company-jenkintown-pa,97,1406330992,25000,652513733,1403738992,"Guild Hall Brewing Company - Jenkintown, PA",8627,guild-hall-brewing-company-jenkintown-pa,1,failed,30,Jenkintown, PA,34.51%,88.94
https://www.kickstarter.com/projects/999814955/collinwood-needs-coffee,42,1406546892,12000,999814955,1403954892,Collinwood Needs Coffee!!!,2090,collinwood-needs-coffee,0,failed,30,Cleveland, OH,17.42%,49.76
https://www.kickstarter.com/projects/1113974268/bring-senegalese-cuisine-back-to-la,2,1407130374,50000,1113974268,1404538374,Bring Senegalese Cuisine BACK to L.A.,105,bring-senegalese-cuisine-back-to-la,0,failed,30,Los Angeles, CA,0.21%,52.50
https://www.kickstarter.com/projects/1437255094/altitude-patio-and-lounge,0,1405116612,68000,1437255094,1402524612,Altitude Patio and Lounge,0,altitude-patio-and-lounge,0,failed,30,Overland Park, KS,0.00%,0.00
https://www.kickstarter.com/projects/993243957/calypso-wings-wings-made-fast-fresh-and-flavaful,0,1405212866,30000,993243957,1402620866,"Calypso Wings: Wings made Fast, Fresh and Flavaful.",0,calypso-wings-wings-made-fast-fresh-and-flavaful,0,failed,30,Buford, GA,0.00%,0.00
https://www.kickstarter.com/projects/2094718617/3-sisters-reboot,19,1405247134,20000,2094718617,1402655134,3 Sisters Reboot!,760,3-sisters-reboot,0,failed,30,Indianapolis, IN,3.80%,40.00
https://www.kickstarter.com/projects/1590670120/causwells,33,1405229790,12000,1590670120,1402810590,Causwells,3231,causwells,0,failed,28,San Francisco, CA,26.93%,97.91
https://www.kickstarter.com/projects/1589740130/rescue-our-business-dream-and-nest-egg,4,1404100800,50000,1589740130,1402871392,"Rescue Our Business, Dream & Nest Egg",380,rescue-our-business-dream-and-nest-egg,0,failed,14,Whippany, NJ,0.76%,95.00
https://www.kickstarter.com/projects/771539017/caketique-custom-cake-boutique,23,1406347516,10000,771539017,1402891516,Cake'tique Custom Cake Boutique,684.56,caketique-custom-cake-boutique,0,failed,40,Cleveland, OH,6.85%,29.76
https://www.kickstarter.com/projects/1550415028/a-new-home-for-peach-angel-cakes,1,1405525852,15000,1550415028,1402933852,A New Home For Peach Angel Cakes,5,a-new-home-for-peach-angel-cakes,0,failed,30,Chesapeake, VA,0.03%,5.00
https://www.kickstarter.com/projects/2043198901/dog-n-burger,2,1405107406,9000,2043198901,1402947406,Dog-N-Burger,20,dog-n-burger,0,failed,25,Picayune, MS,0.22%,10.00
https://www.kickstarter.com/projects/2012698617/coffee-books-and-blues,31,1404757440,3500,2012698617,1403017421,"Coffee, Books & Blues",1495,coffee-books-and-blues,0,failed,20,Birmingham, AL,42.71%,48.23
https://www.kickstarter.com/projects/1252899047/kinfolk-becomes-3rd-cousin-from-pop-up-to-brick-an,110,1403915933,50000,1252899047,1401323933,Kinfolk Becomes 3rd Cousin: From Pop-Up to Brick & Mortar,30965,kinfolk-becomes-3rd-cousin-from-pop-up-to-brick-an,1,failed,30,San Francisco, CA,61.93%,281.50
https://www.kickstarter.com/projects/346850903/a-taste-of-senegal-restaurant-in-leimert-park-vill,3,1403308800,55000,346850903,1401488006,A Taste of Senegal Restaurant in Leimert Park Village,110,a-taste-of-senegal-restaurant-in-leimert-park-vill,0,failed,21,Los Angeles, CA,0.20%,36.67
https://www.kickstarter.com/projects/860988207/bobs-best-burgers-and-dogs,3,1404353870,40000,860988207,1401761870,Bob's Best Burgers and Dogs,75,bobs-best-burgers-and-dogs,0,failed,30,Philadelphia, PA,0.19%,25.00
https://www.kickstarter.com/projects/1682524222/valentinos-pizza-n-pasta,4,1404412844,20000,1682524222,1401820844,Valentino's pizza -n- pasta,250,valentinos-pizza-n-pasta,0,failed,30,Forest Park, GA,1.25%,62.50
https://www.kickstarter.com/projects/705977287/pop-up-gourmet-shipping-container-organic-restaura,16,1404928542,40000,705977287,1401904542,POP_UP GOURMET  Shipping Container Organic Restaurant,1265,pop-up-gourmet-shipping-container-organic-restaura,0,failed,35,Philadelphia, PA,3.16%,79.06
https://www.kickstarter.com/projects/1368908351/matts-food-truck,0,1403654787,8000,1368908351,1401926787,Matt's Food Truck,0,matts-food-truck,0,failed,20,Presque Isle, ME,0.00%,0.00
https://www.kickstarter.com/projects/1553572680/the-ya-cafe-cafe-and-books-for-young-people,1,1404570042,20000,1553572680,1401978042,The YA Cafe: Cafe and Books for Young People,5,the-ya-cafe-cafe-and-books-for-young-people,0,failed,30,Russellville, AR,0.03%,5.00
https://www.kickstarter.com/projects/767131398/dans-dogs,18,1404446400,8000,767131398,1402053761,Dan's Dogs,2710,dans-dogs,0,failed,27,Winchester, VA,33.88%,150.56
https://www.kickstarter.com/projects/2079789571/girasole-restaurant-and-bar,19,1402264339,29000,2079789571,1399672339,Girasole Restaurant & Bar,2770,girasole-restaurant-and-bar,0,failed,30,Portland, OR,9.55%,145.79
https://www.kickstarter.com/projects/1434416369/tuttis-cookies,4,1402505455,45000,1434416369,1399913455,Tutti's Cookies,100,tuttis-cookies,0,failed,30,Columbia, SC,0.22%,25.00
https://www.kickstarter.com/projects/564829355/taste-of-perfection-cafe,7,1403824546,10000,564829355,1399936546,Taste Of Perfection Cafe,340,taste-of-perfection-cafe,0,failed,45,Nashville, TN,3.40%,48.57
https://www.kickstarter.com/projects/118914448/i-am-going-to-become-a-small-business-owner-of-a-p,1,1401990571,32000,118914448,1400176171,I am going to become a small business owner of a pizza shop,10,i-am-going-to-become-a-small-business-owner-of-a-p,0,failed,21,Columbus, OH,0.03%,10.00
https://www.kickstarter.com/projects/2107609120/smoke-house-barbecue-and-catering-company,1,1402774592,8000,2107609120,1400182592,Smoke House Barbecue & Catering Company,10,smoke-house-barbecue-and-catering-company,0,failed,30,Elk Grove, CA,0.13%,10.00
https://www.kickstarter.com/projects/501432612/old-castle-brewing-company-location-change,7,1405715193,50000,501432612,1400531193,Help a Disabled Vet open his dream business.,101,old-castle-brewing-company-location-change,0,failed,60,Portland, OR,0.20%,14.43
https://www.kickstarter.com/projects/853099594/the-cakepop-factory-lets-make-history,6,1403794048,35000,853099594,1400770048,The Cakepop Factory!  Lets Make History,2046,the-cakepop-factory-lets-make-history,0,failed,35,Baltimore, MD,5.85%,341.00
https://www.kickstarter.com/projects/581825066/anime-tea-host-cafe,5,1403378483,25000,581825066,1400786483,Anime Tea Host Cafe,57,anime-tea-host-cafe,0,failed,30,Las Vegas, NV,0.23%,11.40
https://www.kickstarter.com/projects/1832484141/corker-cafe-locally-grown-and-sourced-south-bay-go,18,1403565480,50000,1832484141,1400872281,Cork'er Cafe! Locally grown & sourced South Bay goodness,475,corker-cafe-locally-grown-and-sourced-south-bay-go,0,failed,31,Redondo Beach, CA,0.95%,26.39
https://www.kickstarter.com/projects/54128386/runa-a-peruvian-culinary-experience-opening-2014,27,1403787652,37000,54128386,1401195652,RUNA: A Peruvian Culinary Experience (opening 2014),2615,runa-a-peruvian-culinary-experience-opening-2014,0,failed,30,Red Bank, NJ,7.07%,96.85
https://www.kickstarter.com/projects/173243309/montclairs-newest-mexican-restaurant-villalobos,17,1402848060,25000,173243309,1399127910,Montclair's Newest Mexican Restaurant:  Villalobos,3401,montclairs-newest-mexican-restaurant-villalobos,0,failed,43,Montclair, NJ,13.60%,200.06
https://www.kickstarter.com/projects/170911154/pie-project-expansion-for-pie-not-the-aussie-style,62,1402444800,50000,170911154,1399308829,"PIE-PROJECT. Expansion for PIE-NOT ""The Aussie Style Bakery""",3569,pie-project-expansion-for-pie-not-the-aussie-style,1,failed,36,Costa Mesa, CA,7.14%,57.56
